District,Block,School_ID,School_Name,Alert_ID,Alert_Type,Severity,Current_Value,Threshold,Year_Triggered
HARDOI,BHARKHANI,9251211704,GOVT. GIRLS UCH. MA.SCH. PALI,W4,GIRLS ENROLLMENT DROP,HIGH,-14.8,-10,2025-26
HARDOI,BHARKHANI,9251211704,GOVT. GIRLS UCH. MA.SCH. PALI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
HARDOI,BILGRAM,9251706507,GOVT. H.S.S. RAHULA BILGRAM,W2,ENROLLMENT DECLINE,HIGH,-10.5,-10,2025-26
HARDOI,BILGRAM,9251706507,GOVT. H.S.S. RAHULA BILGRAM,W8,MICRO SCHOOL,HIGH,17,25,2025-26
HARDOI,BILGRAM,9251706507,GOVT. H.S.S. RAHULA BILGRAM,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
HARDOI,BILGRAM,9251706507,GOVT. H.S.S. RAHULA BILGRAM,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,W7,GENDER DESERT,HIGH,0.143,0.2,2025-26
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,W8,MICRO SCHOOL,HIGH,14,25,2025-26
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
HARDOI,MALLAWA,9250800605,ADARSH SHRISAD BAJIGANJ MALLAWAN,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
HARDOI,SHAHABAD,9251104105,R.U.M.V. BILHARI,W1,ENROLLMENT CRASH,CRITICAL,-38.8,-20,2025-26
HARDOI,SHAHABAD,9251104105,R.U.M.V. BILHARI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-54.2,-20,2025-26
HARDOI,SHAHABAD,9251104105,R.U.M.V. BILHARI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
HARDOI,SHAHABAD,9251104105,R.U.M.V. BILHARI,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
HARDOI,TANDIYAWA,9250909302,GOVT H.S.S. SARIPURCHACHETA,W2,ENROLLMENT DECLINE,HIGH,-14.8,-10,2025-26
HARDOI,TANDIYAWA,9250909302,GOVT H.S.S. SARIPURCHACHETA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-46.3,-20,2025-26
HARDOI,TN.AR.  PIHANI,9252100104,GOVT GLS. INTER COLLAGE,W2,ENROLLMENT DECLINE,HIGH,-14.8,-10,2025-26
HARDOI,TN.AR.  PIHANI,9252100104,GOVT GLS. INTER COLLAGE,W4,GIRLS ENROLLMENT DROP,HIGH,-14.8,-10,2025-26
HARDOI,TN.AR.  PIHANI,9252100104,GOVT GLS. INTER COLLAGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
HARDOI,TN.AR. HARDOI,9252502106,GOVERNMENT GIRLS INTER COLLEGE HARDOI,W2,ENROLLMENT DECLINE,HIGH,-12.8,-10,2025-26
HARDOI,TN.AR. HARDOI,9252502106,GOVERNMENT GIRLS INTER COLLEGE HARDOI,W4,GIRLS ENROLLMENT DROP,HIGH,-12.8,-10,2025-26
HARDOI,TN.AR. HARDOI,9252500327,GOVT. INTER COLLEGE,W7,GENDER DESERT,HIGH,0.001,0.2,2025-26
HARDOI,TONDARPUR,9251004905,GOVT. U.M.V MAJHILA TONDERPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-16.7,-10,2025-26
HATHRAS,SIKANDRA RAO,9130504604,GOV HIGH SCHOOL PACHAYTA,W2,ENROLLMENT DECLINE,HIGH,-13.6,-10,2025-26
HATHRAS,SIKANDRA RAO,9130504604,GOV HIGH SCHOOL PACHAYTA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-31.7,-20,2025-26
HATHRAS,SIKANDRA RAO,9130505108,PT Deen Dyal Upadhyay rajkiye model inter college wazeedpur,W2,ENROLLMENT DECLINE,HIGH,-19.9,-10,2025-26
HATHRAS,SIKANDRA RAO,9130505108,PT Deen Dyal Upadhyay rajkiye model inter college wazeedpur,W4,GIRLS ENROLLMENT DROP,HIGH,-19.0,-10,2025-26
JALAUN,DAKOR,9350104105,GOVT. HSS AIR,W2,ENROLLMENT DECLINE,HIGH,-13.9,-10,2025-26
JALAUN,DAKOR,9350104105,GOVT. HSS AIR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-35.9,-20,2025-26
JALAUN,DAKOR,9350102006,GOVT. I.C. DAKOR,W4,GIRLS ENROLLMENT DROP,HIGH,-11.0,-10,2025-26
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,W2,ENROLLMENT DECLINE,HIGH,-16.3,-10,2025-26
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,W4,GIRLS ENROLLMENT DROP,HIGH,-20.0,-10,2025-26
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JALAUN,KADAURA,9350301408,GOVT. HSS CHHAUNK,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
JALAUN,MAHEVA,9350701410,GOVT. GIRLS I.C. BABAI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JALAUN,T. A. ORAI,9351302305,GOVT. I.C. ORAI,W2,ENROLLMENT DECLINE,HIGH,-10.8,-10,2025-26
JAUNPUR,KARANJA KALA,9640406208,GOVT. H.S. AARA,W2,ENROLLMENT DECLINE,HIGH,-13.9,-10,2025-26
JAUNPUR,KARANJA KALA,9640406208,GOVT. H.S. AARA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JAUNPUR,KARANJA KALA,9640406208,GOVT. H.S. AARA,W10,MULTI-RISK ENROLLMENT,CRITICAL,9,8,2025-26
JAUNPUR,MADIYAHUN,9642110703,GOVT. H.S. UGAPUR,W2,ENROLLMENT DECLINE,HIGH,-12.2,-10,2025-26
JAUNPUR,MUGRA BADSHAH PUR,9641502503,GOVT.H.S. KACHHEEDEEH JAUNPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-12.9,-10,2025-26
JHANSI,BABINA,9360102005,RAJKIYA BALIKA INTER COLL.-RASOI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,BABINA,9360106216,RAJKIYA INTER COLLEGE-RAKSHA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W1,ENROLLMENT CRASH,CRITICAL,-64.7,-20,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-58.8,-20,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W5,CONTINUITY COLLAPSE,CRITICAL,0.0,60,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W8,MICRO SCHOOL,HIGH,12,25,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,BAMORE,9360207306,ABHINAV VIDAHAYALA KURAITHA ,W10,MULTI-RISK ENROLLMENT,CRITICAL,13,8,2025-26
JHANSI,BANGRA,9360305533,RAJKIYA GIRLS INTER COLLEGE-RANIPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,BARAGAON,9360405410,GOVT HIGH SCHOOL BHOJLA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,GURSARAI,9360604803,GOVT. HIGH SCHOOL BIJAURA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.3,-10,2025-26
JHANSI,GURSARAI,9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,W2,ENROLLMENT DECLINE,HIGH,-16.0,-10,2025-26
JHANSI,GURSARAI,9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,W4,GIRLS ENROLLMENT DROP,HIGH,-16.0,-10,2025-26
JHANSI,GURSARAI,9360608318,RAJKIYA BALIKA INTER COLLEGE - GURSARAI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,JHANSI NAGARCHETRA,9361103861,RAJKIYA INTER COLL-GWALIOR ROAD,W7,GENDER DESERT,HIGH,0.067,0.2,2025-26
JHANSI,MAURANIPUR,9360803803,GOVT HIGH SCHOOL- CHAKARA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.1,-10,2025-26
JHANSI,MAURANIPUR,9360808306,RAJIKIYE HIGH SCHOOL REVAN,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JHANSI,MOTH,9360708404,PT DEEN DAYAL UPADDHYAY GOVT MODEL INTER COLLEGE KUMHRAR MOTH JHANSI,W4,GIRLS ENROLLMENT DROP,HIGH,-12.2,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,W2,ENROLLMENT DECLINE,HIGH,-14.5,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061812309,GOVT. INTER COLLEGE MITTHE PUR KALAN,W4,GIRLS ENROLLMENT DROP,HIGH,-18.8,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,W1,ENROLLMENT CRASH,CRITICAL,-28.1,-20,2025-26
JYOTIBA PHULE NAGAR (AMROHA),AMROHA,9061809103,RAJKIYA HIGH SCHOOL HASANPUR KATIA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-29.8,-20,2025-26
JYOTIBA PHULE NAGAR (AMROHA),AMROHA CITY,9062202552,RAJKIYA GIRLS INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061909008,RAJKIYA H.S. DYOTI,W4,GIRLS ENROLLMENT DROP,HIGH,-18.5,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061909008,RAJKIYA H.S. DYOTI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061909008,RAJKIYA H.S. DYOTI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903723,RAJKIYA INDRAWATI GIRLS INTER,W2,ENROLLMENT DECLINE,HIGH,-14.8,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),DHANORA,9061903723,RAJKIYA INDRAWATI GIRLS INTER,W4,GIRLS ENROLLMENT DROP,HIGH,-14.8,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061615003,RAJKIYA H.S. DEHRI GUJAR,W4,GIRLS ENROLLMENT DROP,HIGH,-17.6,-10,2025-26
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061600706,RAJKIYA H.S. RAHRAI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061600706,RAJKIYA H.S. RAHRAI,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR CITY,9062500230,RAJKIYA GIRLS INTER COLLEGE,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANNAUJ,HASERAN,9300600110,RAJKIYA H.S.S. JOGNIPUR HASERAN,W8,MICRO SCHOOL,HIGH,24,25,2025-26
KANNAUJ,JALALABAD,9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,W2,ENROLLMENT DECLINE,HIGH,-13.6,-10,2025-26
KANNAUJ,JALALABAD,9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,W4,GIRLS ENROLLMENT DROP,HIGH,-16.1,-10,2025-26
KANNAUJ,UMARDA,9300202008,GOVT. INTER COLLEGE,W2,ENROLLMENT DECLINE,HIGH,-14.0,-10,2025-26
KANNAUJ,UMARDA,9300202008,GOVT. INTER COLLEGE,W4,GIRLS ENROLLMENT DROP,HIGH,-14.5,-10,2025-26
KANNAUJ,UMARDA,9300200106,RAJKIYA H.S.S DYODA UMARDA,W2,ENROLLMENT DECLINE,HIGH,-15.0,-10,2025-26
KANNAUJ,UMARDA,9300200106,RAJKIYA H.S.S DYODA UMARDA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-30.0,-20,2025-26
KANNAUJ,UMARDA,9300200106,RAJKIYA H.S.S DYODA UMARDA,W8,MICRO SCHOOL,HIGH,17,25,2025-26
KANNAUJ,UMARDA,9300200105,RAJKIYA H.S.S FULWARI UMARDA,W1,ENROLLMENT CRASH,CRITICAL,-20.7,-20,2025-26
KANNAUJ,UMARDA,9300200105,RAJKIYA H.S.S FULWARI UMARDA,W8,MICRO SCHOOL,HIGH,23,25,2025-26
KANPUR DEHAT,MALASA,9330608004,GOVT.H.S.S. PULANDER,W4,GIRLS ENROLLMENT DROP,HIGH,-13.0,-10,2025-26
KANPUR DEHAT,MALASA,9330607106,GOVT.H.S.SCHOOL MALASA,W2,ENROLLMENT DECLINE,HIGH,-11.9,-10,2025-26
KANPUR DEHAT,MALASA,9330607106,GOVT.H.S.SCHOOL MALASA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.5,-10,2025-26
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,W1,ENROLLMENT CRASH,CRITICAL,-40.7,-20,2025-26
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-40.7,-20,2025-26
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,W5,CONTINUITY COLLAPSE,CRITICAL,0.0,60,2025-26
KANPUR DEHAT,SARVANKHERA,9331009804,GOVT.H.S.SCHOOL KERSA,W4,GIRLS ENROLLMENT DROP,HIGH,-17.9,-10,2025-26
KANPUR NAGAR,BIDHNU,9340200109,GIC H S SCHOOL KHERSA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,W2,ENROLLMENT DECLINE,HIGH,-10.5,-10,2025-26
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-14.3,-10,2025-26
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
KANPUR NAGAR,GHATAMPUR,9340901903,GOVT HIGH SCHOOL,W2,ENROLLMENT DECLINE,HIGH,-18.2,-10,2025-26
KANPUR NAGAR,GHATAMPUR,9340901903,GOVT HIGH SCHOOL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
KANPUR NAGAR,GHATAMPUR,9340912902,GOVT HIGH SCHOOL KASIMPUR,W2,ENROLLMENT DECLINE,HIGH,-18.4,-10,2025-26
KANPUR NAGAR,GHATAMPUR,9340912902,GOVT HIGH SCHOOL KASIMPUR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-32.5,-20,2025-26
KANPUR NAGAR,KALYANPUR,9340300618,IC GGIC SINGHPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANPUR NAGAR,PREMNAGAR,9341400144,GOVT. INTER COLLEGE,W7,GENDER DESERT,HIGH,0.126,0.2,2025-26
KANPUR NAGAR,SARSAUL,9340102922,G.G.I.C.,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANPUR NAGAR,SARSAUL,9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,W4,GIRLS ENROLLMENT DROP,HIGH,-18.8,-10,2025-26
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,W2,ENROLLMENT DECLINE,HIGH,-10.3,-10,2025-26
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,W4,GIRLS ENROLLMENT DROP,HIGH,-10.3,-10,2025-26
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KANSHIRAM NAGAR,AMAPUR,9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,W4,GIRLS ENROLLMENT DROP,HIGH,-16.0,-10,2025-26
KANSHIRAM NAGAR,GANJ DUNDWARA,9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,W6,LOW CONTINUITY,HIGH,67.6,70,2025-26
KANSHIRAM NAGAR,PATIYALI,9721002619,GOVERNMENT GIRLS INTER COL.,W2,ENROLLMENT DECLINE,HIGH,-19.4,-10,2025-26
KANSHIRAM NAGAR,PATIYALI,9721002619,GOVERNMENT GIRLS INTER COL.,W4,GIRLS ENROLLMENT DROP,HIGH,-19.4,-10,2025-26
KANSHIRAM NAGAR,SORON,9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,W2,ENROLLMENT DECLINE,HIGH,-15.7,-10,2025-26
KANSHIRAM NAGAR,SORON,9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-15.9,-10,2025-26
KAUSHAMBI,MANJHANPUR,9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,W8,MICRO SCHOOL,HIGH,14,25,2025-26
KAUSHAMBI,NEWADA,9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-26.3,-20,2025-26
KAUSHAMBI,SIRATHU,9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,W4,GIRLS ENROLLMENT DROP,HIGH,-10.7,-10,2025-26
KAUSHAMBI,SIRATHU,9440303407,RAJKIYA GIGH SCHOOL RAMPUR DHAMANWA SIRATHU,W4,GIRLS ENROLLMENT DROP,HIGH,-16.7,-10,2025-26
KHERI,DHAURAHARA,9230300102,GOVT. INTER COLEGE.DHAURAHARA,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
KHERI,ISANAGAR,9230409501,Govt. High School sarpatha,W4,GIRLS ENROLLMENT DROP,HIGH,-15.0,-10,2025-26
KHERI,LAKHIMPUR,9230600213,GOVT.GIRLS I.C.KHIRI TOWN,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KHERI,LMP,9231600236,GOVT.I.C.LAKHIMPR KHIRI,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
KHERI,MOHAMMADI,9230701503,GOVT.H.S.JAITI,W4,GIRLS ENROLLMENT DROP,HIGH,-15.2,-10,2025-26
KHERI,NAKAHA,9231006203,GOVT HS KATKUSUMA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KHERI,NIGHASAN,9230904603,GOVT. H. S. KHAIRI GARH,W2,ENROLLMENT DECLINE,HIGH,-13.3,-10,2025-26
KHERI,NIGHASAN,9230904603,GOVT. H. S. KHAIRI GARH,W4,GIRLS ENROLLMENT DROP,HIGH,-11.9,-10,2025-26
KHERI,PALIYA,9231101902,G.H.S. BHUDA PALIYA KHERI,W4,GIRLS ENROLLMENT DROP,HIGH,-12.9,-10,2025-26
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,W1,ENROLLMENT CRASH,CRITICAL,-27.7,-20,2025-26
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,W4,GIRLS ENROLLMENT DROP,HIGH,-11.9,-10,2025-26
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,W10,MULTI-RISK ENROLLMENT,CRITICAL,10,8,2025-26
KHERI,PALIYA,9231106503,GOV.H.S.S TIKONA FORM,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-28.9,-20,2025-26
KHERI,PHOOL BEHAR,9231203003,GOVT HS GOOM,W1,ENROLLMENT CRASH,CRITICAL,-39.2,-20,2025-26
KHERI,PHOOL BEHAR,9231203003,GOVT HS GOOM,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-36.1,-20,2025-26
KUSHINAGAR,DUDAHI,9591205405,RAJKIYA U.M.V. NARAHWADIH,W2,ENROLLMENT DECLINE,HIGH,-18.5,-10,2025-26
KUSHINAGAR,DUDAHI,9591205405,RAJKIYA U.M.V. NARAHWADIH,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-21.7,-20,2025-26
KUSHINAGAR,DUDAHI,9591205405,RAJKIYA U.M.V. NARAHWADIH,W8,MICRO SCHOOL,HIGH,22,25,2025-26
KUSHINAGAR,HATA,9590607408,GOV. GIRLS I.C. HATA,W1,ENROLLMENT CRASH,CRITICAL,-24.1,-20,2025-26
KUSHINAGAR,HATA,9590607408,GOV. GIRLS I.C. HATA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-24.1,-20,2025-26
KUSHINAGAR,HATA,9590601503,RAJKIYA U.M.V. PARSAHWA,W8,MICRO SCHOOL,HIGH,21,25,2025-26
KUSHINAGAR,KHADDA,9590306605,RAJKIYA U.M.V. SISWA GOPAL,W1,ENROLLMENT CRASH,CRITICAL,-44.1,-20,2025-26
KUSHINAGAR,KHADDA,9590306605,RAJKIYA U.M.V. SISWA GOPAL,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-45.5,-20,2025-26
KUSHINAGAR,KHADDA,9590306605,RAJKIYA U.M.V. SISWA GOPAL,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
KUSHINAGAR,RAMKOLA,9590503505,RAJKIYA U.M.V. BARWA MAHADEVA,W2,ENROLLMENT DECLINE,HIGH,-17.5,-10,2025-26
KUSHINAGAR,SEORAHI,9591108603,RAJKIYA U.M.V. JUNGALI PATTI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-25.9,-20,2025-26
LALITPUR,BAR,9370105203,GHS BANAUNI,W1,ENROLLMENT CRASH,CRITICAL,-20.3,-20,2025-26
LALITPUR,BAR,9370105203,GHS BANAUNI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-22.8,-20,2025-26
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,W2,ENROLLMENT DECLINE,HIGH,-12.3,-10,2025-26
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,W4,GIRLS ENROLLMENT DROP,HIGH,-17.2,-10,2025-26
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,W1,ENROLLMENT CRASH,CRITICAL,-24.0,-20,2025-26
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-42.9,-20,2025-26
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LALITPUR,BIRDHA,9370208003,GHS KAKORIYA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LALITPUR,BIRDHA,9370208003,GHS KAKORIYA,W10,MULTI-RISK ENROLLMENT,CRITICAL,9,8,2025-26
LALITPUR,BIRDHA,9370206611,GHS KALYANPURA,W2,ENROLLMENT DECLINE,HIGH,-13.3,-10,2025-26
LALITPUR,JAKHORA,9370306103,GHS ANDHER,W4,GIRLS ENROLLMENT DROP,HIGH,-15.2,-10,2025-26
LALITPUR,JAKHORA,9370303610,GHS DAILWARA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LALITPUR,JAKHORA,9370303610,GHS DAILWARA,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
LALITPUR,JAKHORA,9370308803,GHS NIVAI,W2,ENROLLMENT DECLINE,HIGH,-14.4,-10,2025-26
LALITPUR,LALITPUR,9370700109,GOVT GIRLS INTER COLLEGE LALITPUR,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LALITPUR,LALITPUR,9370700110,GOVT INTER COLLEGE LALITPUR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
LALITPUR,MAHRONI,9370504108,GHS PATHA,W1,ENROLLMENT CRASH,CRITICAL,-28.0,-20,2025-26
LALITPUR,MAHRONI,9370504108,GHS PATHA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-50.0,-20,2025-26
LALITPUR,MAHRONI,9370504108,GHS PATHA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
LALITPUR,MAHRONI,9370504108,GHS PATHA,W10,MULTI-RISK ENROLLMENT,CRITICAL,11,8,2025-26
LALITPUR,MAHRONI,9370506011,GHS SADHUMAL,W2,ENROLLMENT DECLINE,HIGH,-12.4,-10,2025-26
LALITPUR,MAHRONI,9370506011,GHS SADHUMAL,W4,GIRLS ENROLLMENT DROP,HIGH,-16.4,-10,2025-26
LALITPUR,MAHRONI,9370505703,GHS SIMIRIYA,W2,ENROLLMENT DECLINE,HIGH,-10.8,-10,2025-26
LALITPUR,MAHRONI,9370505703,GHS SIMIRIYA,W4,GIRLS ENROLLMENT DROP,HIGH,-18.8,-10,2025-26
LALITPUR,TALBEHAT,9370405605,GHS HANSARKALAN,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-24.4,-20,2025-26
